resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year
22564,927,826,9,26,5,9,9,9,2.0,55,\N,\N,41,8,1:44.514,190.929,11,2015
22565,927,817,9,3,4,10,10,10,1.0,55,\N,\N,42,13,1:45.312,189.482,11,2015
22566,927,154,208,8,10,11,11,11,0.0,55,\N,\N,36,10,1:44.812,190.386,11,2015
22567,927,831,15,12,16,12,12,12,0.0,55,\N,\N,45,4,1:43.902,192.054,11,2015
22568,927,815,10,11,14,13,13,13,0.0,55,\N,\N,37,14,1:45.345,189.423,11,2015
22569,927,807,10,27,13,14,14,14,0.0,55,\N,\N,46,11,1:44.822,190.368,11,2015
22570,927,833,209,98,19,15,15,15,0.0,53,\N,\N,44,19,1:49.040,183.004,13,2015
22571,927,813,208,13,12,\N,R,16,0.0,47,\N,\N,38,12,1:45.070,189.919,31,2015
22572,927,18,1,22,17,\N,R,17,0.0,41,\N,\N,38,16,1:46.056,188.153,101,2015
22573,927,4,1,14,18,\N,R,18,0.0,21,\N,\N,17,17,1:48.460,183.983,132,2015
22574,927,828,15,9,9,\N,R,19,0.0,3,\N,\N,3,18,1:48.760,183.475,20,2015
22575,927,829,209,28,0,\N,W,20,0.0,0,\N,\N,\N,0,\N,\N,69,2015
22576,928,1,131,44,1,1,1,1,25.0,56,1:39:42.008,5982008,31,1,1:42.208,191.996,1,2015
22577,928,3,131,6,2,2,2,2,18.0,56,+0.714,5982722,39,2,1:42.565,191.328,1,2015
22578,928,20,6,5,3,3,3,3,15.0,56,+2.988,5984996,15,5,1:43.018,190.487,1,2015
22579,928,8,6,7,6,4,4,4,12.0,56,+3.835,5985843,48,6,1:43.026,190.472,1,2015
22580,928,13,3,19,4,5,5,5,10.0,56,+8.544,5990552,37,4,1:42.734,191.013,1,2015
22581,928,822,3,77,5,6,6,6,8.0,56,+9.885,5991893,37,7,1:43.051,190.426,1,2015
22582,928,154,208,8,8,7,7,7,6.0,56,+19.008,6001016,34,8,1:43.134,190.272,1,2015
22583,928,831,15,12,9,8,8,8,4.0,56,+22.625,6004633,46,12,1:43.692,189.248,1,2015
22584,928,817,9,3,7,9,9,9,2.0,56,+32.117,6014125,46,9,1:43.245,190.068,1,2015
22585,928,828,15,9,10,10,10,10,1.0,55,\N,\N,32,15,1:44.204,188.319,11,2015
22586,928,815,10,11,15,11,11,11,0.0,55,\N,\N,44,10,1:43.512,189.578,11,2015
22587,928,4,1,14,18,12,12,12,0.0,55,\N,\N,40,13,1:43.728,189.183,11,2015
22588,928,832,5,55,14,13,13,13,0.0,55,\N,\N,41,3,1:42.652,191.166,11,2015
22589,928,18,1,22,17,14,14,14,0.0,55,\N,\N,21,16,1:44.991,186.907,11,2015
22590,928,829,209,28,19,15,15,15,0.0,54,\N,\N,40,17,1:45.414,186.157,12,2015
22591,928,833,209,98,20,16,16,16,0.0,54,\N,\N,43,19,1:45.963,185.192,12,2015
22592,928,830,5,33,13,17,17,17,0.0,52,\N,\N,46,14,1:43.880,188.906,7,2015
22593,928,813,208,13,11,\N,R,18,0.0,49,\N,\N,37,11,1:43.686,189.259,23,2015
22594,928,826,9,26,12,\N,R,19,0.0,15,\N,\N,13,20,1:46.291,184.621,131,2015
22595,928,807,10,27,16,\N,R,20,0.0,9,\N,\N,6,18,1:45.844,185.401,6,2015
22596,929,1,131,44,1,1,1,1,25.0,57,1:35:05.809,5705809,38,5,1:37.857,199.098,1,2015
22597,929,8,6,7,4,2,2,2,18.0,57,+3.380,5709189,42,1,1:36.311,202.294,1,2015
22598,929,3,131,6,3,3,3,3,15.0,57,+6.033,5711842,36,3,1:37.326,200.184,1,2015
22599,929,822,3,77,5,4,4,4,12.0,57,+42.957,5748766,16,6,1:38.095,198.615,1,2015
22600,929,20,6,5,2,5,5,5,10.0,57,+43.989,5749798,38,2,1:36.624,201.639,1,2015
22601,929,817,9,3,7,6,6,6,8.0,57,+1:01.751,5767560,53,12,1:38.948,196.903,1,2015
22602,929,154,208,8,10,7,7,7,6.0,57,+1:24.763,5790572,34,15,1:39.161,196.480,1,2015
22603,929,815,10,11,11,8,8,8,4.0,56,\N,\N,39,8,1:38.338,198.124,11,2015
22604,929,826,9,26,17,9,9,9,2.0,56,\N,\N,36,11,1:38.725,197.348,11,2015
22605,929,13,3,19,6,10,10,10,1.0,56,\N,\N,12,14,1:39.094,196.613,11,2015
22606,929,4,1,14,14,11,11,11,0.0,56,\N,\N,38,13,1:38.992,196.815,11,2015
22607,929,831,15,12,12,12,12,12,0.0,56,\N,\N,43,7,1:38.216,198.370,11,2015
22608,929,807,10,27,8,13,13,13,0.0,56,\N,\N,40,10,1:38.653,197.492,11,2015
22609,929,828,15,9,13,14,14,14,0.0,56,\N,\N,27,9,1:38.422,197.955,11,2015
22610,929,813,208,13,16,15,15,15,0.0,56,\N,\N,43,4,1:37.665,199.490,11,2015
22611,929,829,209,28,18,16,16,16,0.0,55,\N,\N,36,18,1:41.759,191.464,12,2015
22612,929,833,209,98,19,17,17,17,0.0,54,\N,\N,36,19,1:42.033,190.949,13,2015
22613,929,830,5,33,15,\N,R,18,0.0,34,\N,\N,32,16,1:39.607,195.600,10,2015
22614,929,832,5,55,9,\N,R,19,0.0,29,\N,\N,13,17,1:40.651,193.571,5,2015
22615,929,18,1,22,20,\N,W,20,0.0,0,\N,\N,\N,0,\N,\N,132,2015
22616,930,3,131,6,1,1,1,1,25.0,66,1:41:12.555,6072555,53,2,1:29.109,188.061,1,2015
22617,930,1,131,44,2,2,2,2,18.0,66,+17.551,6090106,54,1,1:28.270,189.849,1,2015
22618,930,20,6,5,3,3,3,3,15.0,66,+45.342,6117897,61,6,1:30.737,184.687,1,2015
22619,930,822,3,77,4,4,4,4,12.0,66,+59.217,6131772,44,5,1:30.711,184.740,1,2015
22620,930,8,6,7,7,5,5,5,10.0,66,+1:00.002,6132557,47,3,1:29.931,186.342,1,2015
22621,930,13,3,19,9,6,6,6,8.0,66,+1:21.314,6153869,51,4,1:30.374,185.429,1,2015
22622,930,817,9,3,10,7,7,7,6.0,65,\N,\N,56,8,1:31.124,183.903,11,2015
22623,930,154,208,8,11,8,8,8,4.0,65,\N,\N,46,15,1:31.945,182.261,11,2015
22624,930,832,5,55,5,9,9,9,2.0,65,\N,\N,62,9,1:31.156,183.838,11,2015
22625,930,826,9,26,8,10,10,10,1.0,65,\N,\N,40,11,1:31.887,182.376,11,2015
22626,930,830,5,33,6,11,11,11,0.0,65,\N,\N,46,12,1:31.896,182.358,11,2015
22627,930,831,15,12,15,12,12,12,0.0,65,\N,\N,41,13,1:31.928,182.294,11,2015
22628,930,815,10,11,18,13,13,13,0.0,65,\N,\N,38,14,1:31.932,182.286,11,2015
22629,930,828,15,9,16,14,14,14,0.0,65,\N,\N,52,16,1:32.222,181.713,11,2015
22630,930,807,10,27,17,15,15,15,0.0,65,\N,\N,51,7,1:30.888,184.380,11,2015
22631,930,18,1,22,14,16,16,16,0.0,65,\N,\N,46,10,1:31.162,183.826,11,2015
22632,930,829,209,28,19,17,17,17,0.0,63,\N,\N,49,19,1:33.655,178.933,13,2015
22633,930,833,209,98,20,18,18,18,0.0,62,\N,\N,51,20,1:34.211,177.877,14,2015
22634,930,813,208,13,12,\N,R,19,0.0,45,\N,\N,17,17,1:32.912,180.364,3,2015
22635,930,4,1,14,13,\N,R,20,0.0,26,\N,\N,23,18,1:33.387,179.446,23,2015
22636,931,3,131,6,2,1,1,1,25.0,78,1:49:18.420,6558420,76,2,1:18.599,152.841,1,2015
22637,931,20,6,5,3,2,2,2,18.0,78,+4.486,6562906,75,4,1:18.854,152.347,1,2015
22638,931,1,131,44,1,3,3,3,15.0,78,+6.053,6564473,42,3,1:18.676,152.692,1,2015
22639,931,826,9,26,5,4,4,4,12.0,78,+11.965,6570385,75,7,1:19.130,151.815,1,2015
22640,931,817,9,3,4,5,5,5,10.0,78,+13.608,6572028,74,1,1:18.063,153.891,1,2015
22641,931,8,6,7,6,6,6,6,8.0,78,+14.345,6572765,74,10,1:19.651,150.822,1,2015
22642,931,815,10,11,7,7,7,7,6.0,78,+15.013,6573433,74,11,1:19.657,150.811,1,2015
22643,931,18,1,22,10,8,8,8,4.0,78,+16.063,6574483,76,9,1:19.490,151.128,1,2015
22644,931,831,15,12,14,9,9,9,2.0,78,+23.626,6582046,76,15,1:20.017,150.133,1,2015
22645,931,832,5,55,0,10,10,10,1.0,78,+25.056,6583476,48,13,1:19.816,150.511,1,2015
22646,931,807,10,27,11,11,11,11,0.0,78,+26.232,6584652,46,14,1:19.921,150.313,1,2015
22647,931,154,208,8,15,12,12,12,0.0,78,+28.415,6586835,40,17,1:20.483,149.263,1,2015
22648,931,828,15,9,17,13,13,13,0.0,78,+31.159,6589579,75,8,1:19.285,151.519,1,2015
22649,931,822,3,77,16,14,14,14,0.0,78,+45.789,6604209,74,6,1:18.944,152.173,1,2015
22650,931,13,3,19,12,15,15,15,0.0,77,\N,\N,72,12,1:19.764,150.609,11,2015
22651,931,833,209,98,19,16,16,16,0.0,76,\N,\N,47,18,1:21.715,147.013,12,2015
22652,931,829,209,28,18,17,17,17,0.0,76,\N,\N,58,20,1:22.693,145.274,12,2015
22653,931,830,5,33,9,\N,R,18,0.0,62,\N,\N,49,5,1:18.873,152.310,3,2015
22654,931,4,1,14,13,\N,R,19,0.0,41,\N,\N,36,16,1:20.459,149.308,6,2015
22655,931,813,208,13,8,\N,R,20,0.0,5,\N,\N,3,19,1:22.271,146.019,23,2015
22656,932,1,131,44,1,1,1,1,25.0,70,1:31:53.145,5513145,64,3,1:17.472,202.648,1,2015
22657,932,3,131,6,2,2,2,2,18.0,70,+2.285,5515430,63,5,1:17.637,202.218,1,2015
22658,932,822,3,77,4,3,3,3,15.0,70,+40.666,5553811,67,6,1:17.922,201.478,1,2015
22659,932,8,6,7,3,4,4,4,12.0,70,+45.625,5558770,42,1,1:16.987,203.925,1,2015
22660,932,20,6,5,18,5,5,5,10.0,70,+49.903,5563048,59,2,1:17.105,203.613,1,2015
22661,932,13,3,19,15,6,6,6,8.0,70,+56.381,5569526,64,4,1:17.553,202.437,1,2015
22662,932,813,208,13,6,7,7,7,6.0,70,+1:06.664,5579809,51,10,1:18.385,200.288,1,2015
22663,932,807,10,27,7,8,8,8,4.0,69,\N,\N,66,9,1:18.238,200.664,11,2015
22664,932,826,9,26,8,9,9,9,2.0,69,\N,\N,69,8,1:18.048,201.153,11,2015
22665,932,154,208,8,5,10,10,10,1.0,69,\N,\N,51,7,1:17.969,201.356,11,2015
22666,932,815,10,11,10,11,11,11,0.0,69,\N,\N,49,14,1:18.889,199.008,11,2015
22667,932,832,5,55,11,12,12,12,0.0,69,\N,\N,61,12,1:18.811,199.205,11,2015
22668,932,817,9,3,9,13,13,13,0.0,69,\N,\N,67,16,1:19.060,198.578,11,2015
22669,932,828,15,9,12,14,14,14,0.0,69,\N,\N,58,15,1:18.890,199.006,11,2015
22670,932,830,5,33,19,15,15,15,0.0,69,\N,\N,50,11,1:18.616,199.699,11,2015
22671,932,831,15,12,14,16,16,16,0.0,68,\N,\N,47,17,1:19.088,198.507,12,2015
22672,932,829,209,28,17,17,17,17,0.0,66,\N,\N,38,19,1:20.707,194.525,14,2015
22673,932,833,209,98,16,\N,R,18,0.0,57,\N,\N,37,20,1:20.804,194.292,31,2015
22674,932,18,1,22,20,\N,R,19,0.0,54,\N,\N,49,13,1:18.856,199.092,31,2015
22675,932,4,1,14,13,\N,R,20,0.0,44,\N,\N,41,18,1:19.580,197.280,5,2015
22676,933,3,131,6,2,1,1,1,25.0,71,1:30:16.930,5416930,35,1,1:11.235,218.622,1,2015
22677,933,1,131,44,1,2,2,2,18.0,71,+8.800,5425730,60,2,1:11.475,217.888,1,2015
22678,933,13,3,19,4,3,3,3,15.0,71,+17.573,5434503,58,4,1:11.613,217.468,1,2015
22679,933,20,6,5,3,4,4,4,12.0,71,+18.181,5435111,44,3,1:11.499,217.815,1,2015
22680,933,822,3,77,6,5,5,5,10.0,71,+53.604,5470534,52,7,1:12.248,215.557,1,2015
22681,933,807,10,27,5,6,6,6,8.0,71,+1:04.075,5481005,62,12,1:12.541,214.686,1,2015
22682,933,813,208,13,10,7,7,7,6.0,70,\N,\N,58,6,1:11.785,216.947,11,2015
22683,933,830,5,33,7,8,8,8,4.0,70,\N,\N,64,9,1:12.349,215.256,11,2015
22684,933,815,10,11,13,9,9,9,2.0,70,\N,\N,58,10,1:12.377,215.173,11,2015
22685,933,817,9,3,18,10,10,10,1.0,70,\N,\N,69,5,1:11.689,217.238,11,2015
22686,933,831,15,12,8,11,11,11,0.0,70,\N,\N,57,14,1:13.050,213.190,11,2015
22687,933,826,9,26,15,12,12,12,0.0,70,\N,\N,54,8,1:12.316,215.354,11,2015
22688,933,828,15,9,11,13,13,13,0.0,69,\N,\N,56,11,1:12.516,214.760,12,2015
22689,933,833,209,98,16,14,14,14,0.0,68,\N,\N,58,16,1:14.939,207.817,13,2015
22690,933,154,208,8,9,\N,R,15,0.0,35,\N,\N,34,13,1:12.881,213.685,6,2015
22691,933,832,5,55,12,\N,R,16,0.0,35,\N,\N,28,15,1:13.234,212.655,75,2015
22692,933,18,1,22,20,\N,R,17,0.0,8,\N,\N,5,17,1:52.208,138.792,31,2015
22693,933,829,209,28,17,\N,R,18,0.0,1,\N,\N,\N,0,\N,\N,44,2015
22694,933,8,6,7,14,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4,2015
22695,933,4,1,14,19,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,2015
22696,934,1,131,44,1,1,1,1,25.0,52,1:31:27.729,5487729,29,1,1:37.093,218.425,1,2015
22697,934,3,131,6,2,2,2,2,18.0,52,+10.956,5498685,24,2,1:37.403,217.730,1,2015
22698,934,20,6,5,6,3,3,3,15.0,52,+25.443,5513172,31,6,1:37.707,217.053,1,2015
22699,934,13,3,19,3,4,4,4,12.0,52,+36.839,5524568,26,3,1:37.466,217.589,1,2015
22700,934,822,3,77,4,5,5,5,10.0,52,+1:03.194,5550923,32,5,1:37.513,217.484,1,2015
22701,934,826,9,26,7,6,6,6,8.0,52,+1:03.955,5551684,28,7,1:37.910,216.603,1,2015
22702,934,807,10,27,9,7,7,7,6.0,52,+1:18.744,5566473,32,9,1:38.296,215.752,1,2015
22703,934,8,6,7,5,8,8,8,4.0,51,\N,\N,31,4,1:37.493,217.529,11,2015
22704,934,815,10,11,11,9,9,9,2.0,51,\N,\N,25,10,1:38.466,215.379,11,2015
22705,934,4,1,14,17,10,10,10,1.0,51,\N,\N,30,12,1:38.883,214.471,11,2015
22706,934,828,15,9,15,11,11,11,0.0,51,\N,\N,31,8,1:38.131,216.115,11,2015
22707,934,833,209,98,20,12,12,12,0.0,49,\N,\N,26,15,1:42.324,207.259,13,2015
22708,934,829,209,28,19,13,13,13,0.0,49,\N,\N,28,14,1:41.919,208.082,13,2015
22709,934,832,5,55,8,\N,R,14,0.0,31,\N,\N,26,11,1:38.697,214.875,10,2015
22710,934,817,9,3,10,\N,R,15,0.0,21,\N,\N,14,13,1:39.940,212.203,10,2015
22711,934,830,5,33,13,\N,R,16,0.0,3,\N,\N,3,16,2:20.776,150.647,20,2015
22712,934,813,208,13,14,\N,R,18,0.0,0,\N,\N,\N,0,\N,\N,4,2015
22713,934,18,1,22,18,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4,2015
22714,934,154,208,8,12,\N,R,17,0.0,0,\N,\N,\N,0,\N,\N,4,2015
22715,934,831,15,12,16,\N,W,20,0.0,0,\N,\N,\N,0,\N,\N,6,2015
22716,936,20,6,5,3,1,1,1,25.0,69,1:46:09.985,6369985,63,5,1:26.772,181.759,1,2015
22717,936,826,9,26,7,2,2,2,18.0,69,+15.748,6385733,57,4,1:26.519,182.290,1,2015
22718,936,817,9,3,4,3,3,3,15.0,69,+25.084,6395069,68,1,1:24.821,185.939,1,2015
22719,936,830,5,33,9,4,4,4,12.0,69,+44.251,6414236,62,11,1:27.650,179.938,1,2015
22720,936,4,1,14,15,5,5,5,10.0,69,+49.079,6419064,67,10,1:27.311,180.637,1,2015
22721,936,1,131,44,1,6,6,6,8.0,69,+52.025,6422010,68,3,1:25.727,183.974,1,2015
22722,936,154,208,8,10,7,7,7,6.0,69,+58.578,6428563,60,14,1:28.080,179.059,1,2015
22723,936,3,131,6,2,8,8,8,4.0,69,+58.876,6428861,68,2,1:25.149,185.223,1,2015
22724,936,18,1,22,16,9,9,9,2.0,69,+1:07.028,6437013,65,17,1:28.535,178.139,1,2015
22725,936,828,15,9,17,10,10,10,1.0,69,+1:09.130,6439115,60,12,1:28.004,179.214,1,2015
22726,936,831,15,12,18,11,11,11,0.0,69,+1:13.458,6443443,51,15,1:28.268,178.678,1,2015
22727,936,13,3,19,8,12,12,12,0.0,69,+1:14.278,6444263,59,6,1:26.864,181.566,1,2015
22728,936,822,3,77,6,13,13,13,0.0,69,+1:20.228,6450213,51,8,1:27.058,181.161,1,2015
22729,936,813,208,13,14,14,14,14,0.0,69,+1:25.142,6455127,62,9,1:27.130,181.012,1,2015
22730,936,833,209,98,19,15,15,15,0.0,67,\N,\N,59,20,1:29.868,175.497,12,2015
22731,936,829,209,28,20,16,16,16,0.0,65,\N,\N,56,19,1:29.543,176.134,14,2015
22732,936,832,5,55,12,\N,R,17,0.0,60,\N,\N,38,18,1:28.611,177.986,10,2015
22733,936,8,6,7,5,\N,R,18,0.0,55,\N,\N,24,7,1:26.954,181.378,131,2015
22734,936,815,10,11,13,\N,R,19,0.0,53,\N,\N,51,16,1:28.499,178.212,22,2015
22735,936,807,10,27,11,\N,R,20,0.0,41,\N,\N,38,13,1:28.074,179.072,33,2015
22736,937,1,131,44,1,1,1,1,25.0,43,1:23:40.387,5020387,34,2,1:52.504,224.120,1,2015
22737,937,3,131,6,2,2,2,2,18.0,43,+2.058,5022445,34,1,1:52.416,224.295,1,2015
22738,937,154,208,8,9,3,3,3,15.0,43,+37.988,5058375,37,12,1:54.779,219.677,1,2015
22739,937,826,9,26,12,4,4,4,12.0,43,+45.692,5066079,29,3,1:53.032,223.073,1,2015
22740,937,815,10,11,4,5,5,5,10.0,43,+53.997,5074384,29,13,1:54.796,219.645,1,2015
22741,937,13,3,19,6,6,6,6,8.0,43,+55.283,5075670,23,8,1:54.093,220.998,1,2015
22742,937,8,6,7,16,7,7,7,6.0,43,+55.703,5076090,30,9,1:54.517,220.180,1,2015
22743,937,830,5,33,18,8,8,8,4.0,43,+56.076,5076463,36,4,1:53.276,222.592,1,2015
22744,937,822,3,77,3,9,9,9,2.0,43,+1:01.040,5081427,23,10,1:54.646,219.932,131,2015
22745,937,828,15,9,13,10,10,10,1.0,43,+1:31.234,5111621,30,7,1:54.022,221.136,1,2015
22746,937,831,15,12,14,11,11,11,0.0,43,+1:42.311,5122698,29,6,1:53.991,221.196,1,2015
22747,937,20,6,5,8,12,12,12,0.0,42,\N,\N,29,14,1:55.316,218.654,27,2015
22748,937,4,1,14,20,13,13,13,0.0,42,\N,\N,34,5,1:53.692,221.778,11,2015
22749,937,18,1,22,19,14,14,14,0.0,42,\N,\N,38,15,1:55.533,218.244,11,2015
22750,937,833,209,98,17,15,15,15,0.0,42,\N,\N,32,18,1:58.174,213.366,11,2015
22751,937,829,209,28,15,16,16,16,0.0,42,\N,\N,33,17,1:58.150,213.410,11,2015
22752,937,832,5,55,10,\N,R,17,0.0,32,\N,\N,25,11,1:54.680,219.867,131,2015
22753,937,817,9,3,5,\N,R,18,0.0,19,\N,\N,2,16,1:56.263,216.873,131,2015
22754,937,813,208,13,7,\N,R,19,0.0,2,\N,\N,\N,0,\N,\N,5,2015
22755,937,807,10,27,11,\N,W,20,0.0,0,\N,\N,\N,0,\N,\N,75,2015
22756,938,1,131,44,1,1,1,1,25.0,53,1:18:00.688,4680688,48,1,1:26.672,240.617,1,2015
22757,938,20,6,5,3,2,2,2,18.0,53,+25.042,4705730,52,3,1:27.376,238.678,1,2015
22758,938,13,3,19,5,3,3,3,15.0,53,+47.635,4728323,31,8,1:27.874,237.326,1,2015
22759,938,822,3,77,6,4,4,4,12.0,53,+47.996,4728684,49,6,1:27.525,238.272,1,2015
22760,938,8,6,7,2,5,5,5,10.0,53,+1:08.860,4749548,43,7,1:27.584,238.111,1,2015
22761,938,815,10,11,7,6,6,6,8.0,53,+1:12.783,4753471,46,10,1:28.140,236.609,1,2015
22762,938,807,10,27,9,7,7,7,6.0,52,\N,\N,36,14,1:28.913,234.552,11,2015
22763,938,817,9,3,19,8,8,8,4.0,52,\N,\N,50,9,1:28.065,236.811,11,2015
22764,938,828,15,9,12,9,9,9,2.0,52,\N,\N,22,12,1:28.516,235.604,11,2015
22765,938,826,9,26,18,10,10,10,1.0,52,\N,\N,39,11,1:28.231,236.365,11,2015
22766,938,832,5,55,17,11,11,11,0.0,52,\N,\N,38,5,1:27.510,238.313,11,2015
22767,938,830,5,33,20,12,12,12,0.0,52,\N,\N,35,4,1:27.390,238.640,11,2015
22768,938,831,15,12,17,13,13,13,0.0,52,\N,\N,51,13,1:28.653,235.240,11,2015
22769,938,18,1,22,15,14,14,14,0.0,52,\N,\N,33,16,1:29.766,232.324,11,2015
22770,938,829,209,28,13,15,15,15,0.0,51,\N,\N,51,17,1:31.098,228.927,12,2015
22771,938,833,209,98,14,16,16,16,0.0,51,\N,\N,29,18,1:31.311,228.393,12,2015
22772,938,3,131,6,4,17,17,17,0.0,50,\N,\N,43,2,1:27.067,239.525,13,2015
22773,938,4,1,14,16,18,18,18,0.0,47,\N,\N,42,15,1:29.285,233.575,16,2015
22774,938,154,208,8,8,\N,R,19,0.0,1,\N,\N,\N,0,\N,\N,130,2015
22775,938,813,208,13,10,\N,R,20,0.0,1,\N,\N,\N,0,\N,\N,130,2015
22776,939,20,6,5,1,1,1,1,25.0,61,2:01:22.118,7282118,53,2,1:50.069,165.659,1,2015
22777,939,817,9,3,2,2,2,2,18.0,61,+1.478,7283596,52,1,1:50.041,165.701,1,2015
22778,939,8,6,7,3,3,3,3,15.0,61,+17.154,7299272,48,5,1:50.341,165.251,1,2015
22779,939,3,131,6,6,4,4,4,12.0,61,+24.720,7306838,50,7,1:50.934,164.368,1,2015
22780,939,822,3,77,7,5,5,5,10.0,61,+34.204,7316322,49,10,1:51.342,163.765,1,2015
22781,939,826,9,26,4,6,6,6,8.0,61,+35.508,7317626,36,8,1:51.109,164.109,1,2015
22782,939,815,10,11,13,7,7,7,6.0,61,+50.836,7332954,44,12,1:51.970,162.847,1,2015
22783,939,830,5,33,8,8,8,8,4.0,61,+51.450,7333568,43,4,1:50.298,165.315,1,2015
22784,939,832,5,55,14,9,9,9,2.0,61,+52.860,7334978,43,6,1:50.401,165.161,1,2015
22785,939,831,15,12,16,10,10,10,1.0,61,+1:30.045,7372163,36,15,1:52.566,161.984,1,2015
22786,939,828,15,9,17,11,11,11,0.0,61,+1:37.507,7379625,30,11,1:51.594,163.395,1,2015
22787,939,813,208,13,18,12,12,12,0.0,61,+1:37.718,7379836,57,3,1:50.175,165.500,1,2015
22788,939,154,208,8,10,13,13,13,0.0,59,\N,\N,28,13,1:52.353,162.292,27,2015
22789,939,834,209,53,20,14,14,14,0.0,59,\N,\N,43,19,1:55.312,158.127,12,2015
22790,939,829,209,28,19,15,15,15,0.0,59,\N,\N,45,20,1:55.890,157.338,12,2015
22791,939,18,1,22,15,\N,R,16,0.0,52,\N,\N,43,9,1:51.167,164.023,6,2015
22792,939,4,1,14,12,\N,R,17,0.0,33,\N,\N,27,16,1:53.325,160.900,6,2015
22793,939,1,131,44,5,\N,R,18,0.0,32,\N,\N,24,14,1:52.505,162.072,37,2015
22794,939,13,3,19,9,\N,R,19,0.0,30,\N,\N,19,17,1:53.666,160.417,6,2015
22795,939,807,10,27,11,\N,R,20,0.0,12,\N,\N,6,18,1:53.868,160.132,4,2015
22796,940,1,131,44,2,1,1,1,25.0,53,1:28:06.508,5286508,33,1,1:36.145,217.434,1,2015
22797,940,3,131,6,1,2,2,2,18.0,53,+18.964,5305472,31,2,1:37.147,215.191,1,2015
22798,940,20,6,5,4,3,3,3,15.0,53,+20.850,5307358,32,3,1:37.906,213.523,1,2015
22799,940,8,6,7,6,4,4,4,12.0,53,+33.768,5320276,32,4,1:38.035,213.242,1,2015
22800,940,822,3,77,3,5,5,5,10.0,53,+36.746,5323254,41,8,1:38.241,212.795,1,2015
22801,940,807,10,27,13,6,6,6,8.0,53,+55.559,5342067,43,9,1:38.331,212.600,1,2015
22802,940,154,208,8,8,7,7,7,6.0,53,+1:12.298,5358806,35,6,1:38.167,212.955,1,2015
22803,940,813,208,13,11,8,8,8,4.0,53,+1:13.575,5360083,39,5,1:38.136,213.022,1,2015
22804,940,830,5,33,17,9,9,9,2.0,53,+1:35.315,5381823,32,7,1:38.237,212.803,1,2015
22805,940,832,5,55,10,10,10,10,1.0,52,\N,\N,16,13,1:38.686,211.835,11,2015
22806,940,4,1,14,12,11,11,11,0.0,52,\N,\N,45,16,1:39.614,209.862,11,2015
22807,940,815,10,11,9,12,12,12,0.0,52,\N,\N,50,11,1:38.591,212.039,11,2015
22808,940,826,9,26,20,13,13,13,0.0,52,\N,\N,36,10,1:38.366,212.524,11,2015
22809,940,828,15,9,15,14,14,14,0.0,52,\N,\N,28,15,1:39.343,210.434,11,2015
22810,940,817,9,3,7,15,15,15,0.0,52,\N,\N,32,14,1:38.898,211.381,11,2015
22811,940,18,1,22,14,16,16,16,0.0,52,\N,\N,31,18,1:40.121,208.799,11,2015
22812,940,13,3,19,5,17,17,17,0.0,51,\N,\N,51,12,1:38.595,212.031,12,2015
22813,940,834,209,53,19,18,18,18,0.0,51,\N,\N,35,20,1:41.467,206.029,12,2015
22814,940,829,209,28,18,19,19,19,0.0,50,\N,\N,44,19,1:41.452,206.060,13,2015
22815,940,831,15,12,16,\N,R,20,0.0,49,\N,\N,39,17,1:40.088,208.868,31,2015
22816,941,1,131,44,2,1,1,1,25.0,53,1:37:11.024,5831024,44,3,1:40.573,209.328,1,2015
22817,941,20,6,5,4,2,2,2,18.0,53,+5.953,5836977,51,1,1:40.071,210.378,1,2015
22818,941,815,10,11,7,3,3,3,15.0,53,+28.918,5859942,48,9,1:41.772,206.862,1,2015
22819,941,13,3,19,15,4,4,4,12.0,53,+38.831,5869855,48,4,1:40.881,208.689,1,2015
22820,941,8,6,7,5,8,8,8,4.0,53,+1:12.358,5903382,48,2,1:40.294,209.910,1,2015
22821,941,831,15,12,12,6,6,6,8.0,53,+56.508,5887532,52,6,1:41.372,207.678,1,2015
22822,941,813,208,13,14,7,7,7,6.0,53,+1:01.088,5892112,52,7,1:41.507,207.402,1,2015
22824,941,18,1,22,13,9,9,9,2.0,53,+1:19.467,5910491,53,13,1:43.068,204.261,1,2015
22825,941,830,5,33,9,10,10,10,1.0,53,+1:28.424,5919448,45,15,1:43.265,203.871,1,2015
22826,941,4,1,14,19,11,11,11,0.0,53,+1:31.210,5922234,29,12,1:42.639,205.115,1,2015
22827,941,822,3,77,3,12,12,12,0.0,52,\N,\N,45,5,1:41.134,208.167,4,2015
22828,941,833,209,98,18,13,13,13,0.0,52,\N,\N,50,17,1:45.049,200.409,11,2015
22829,941,829,209,28,17,14,14,14,0.0,51,\N,\N,50,16,1:44.926,200.644,12,2015
22830,941,817,9,3,10,15,15,15,0.0,47,\N,\N,43,10,1:41.888,206.626,22,2015
22831,941,832,5,55,20,\N,R,16,0.0,45,\N,\N,44,11,1:42.258,205.879,23,2015
22832,941,154,208,8,8,\N,R,17,0.0,11,\N,\N,7,18,1:45.266,199.996,3,2015
22833,941,3,131,6,1,\N,R,18,0.0,7,\N,\N,6,14,1:43.133,204.132,37,2015
